2,0.0
2,0.0
4,0.6
5,0.0
8,0.574468085106383
11,0.4166666666666667
16,0.375
22,0.2699228791773779
32,0.19439579684763572
45,0.17814113597246128
64,0.13624100719424462
90,0.09635416666666667
128,0.07274023890176502
181,0.05598350873386134
256,0.041818725695483096
362,0.03224391313884624
512,0.02512760109933255
724,0.018465126826265832
1024,0.0133461296224095
1448,0.01022769985558567
2048,0.007293023255813953
2896,0.005324900208931199
4096,0.0040424474667506045
5792,0.002906357571301952
8192,0.0020791006365975893
11585,0.0016339933307994029
16384,0.001237230064399908
23170,0.0008518300672725692
32768,0.0006212267224491432
46340,0.00048015346929846086
65536,0.00033571548845397295
92681,0.0002464168533607977
131072,0.00017426592782462767
2,0.0
2,0.0
4,0.75
5,0.6
8,0.5
11,0.4117647058823529
16,0.2850678733031674
22,0.17509727626459143
32,0.20806451612903226
45,0.19453125
64,0.136431784107946
90,0.10167910447761194
128,0.08580655082269721
181,0.0560198081089446
256,0.0412463976945245
362,0.031177974269790052
512,0.024613274403718664
724,0.01892058086183246
1024,0.012685637243886994
1448,0.010797610397997901
2048,0.0071177636069995505
2896,0.005740394891669275
4096,0.004127092610337636
5792,0.002895518872825763
8192,0.002105230012123066
11585,0.0015806033939928215
16384,0.0012240765768193806
23170,0.0009058189965001291
32768,0.0006132917989494712
46340,0.0004562467503642819
65536,0.0003537555085097128
92681,0.0002536573044535587
131072,0.00017793003609755607
185363,0.00013074251126319773
262144,9.68125148224991e-05
2,0.0
2,0.0
4,1.0
5,0.75
8,0.5121951219512195
11,0.2830188679245283
16,0.3842364532019704
22,0.20783132530120482
32,0.20431893687707642
45,0.17729393468118196
64,0.10395136778115502
90,0.09562445667922341
128,0.06787814003206841
181,0.05039525691699605
256,0.04326831437829595
362,0.02991642779280552
512,0.025073634921833697
724,0.01799751758378155
1024,0.013698487653678933
1448,0.010313616822913969
2048,0.007184716609896969
2896,0.00552705148941184
4096,0.003918919882236368
5792,0.0028933975553233062
8192,0.0021796540210356047
11585,0.0015848657151558698
16384,0.001220835330228661
23170,0.0008633128516074642
32768,0.0006349518612106387
46340,0.0004579548669708031
65536,0.0003306895557246368
92681,0.00025013937484188634
131072,0.000178001663215911
185363,0.00013040232042952856
262144,9.334356769830516e-05
2,0.0
2,0.0
4,1.0
5,0.5454545454545454
8,0.36363636363636365
11,0.47191011235955055
16,0.3582089552238806
22,0.2542372881355932
32,0.16917293233082706
45,0.1744186046511628
64,0.14017467248908297
90,0.10435497124075596
128,0.08368678629690049
181,0.056667693255312596
256,0.03976801988400994
362,0.031798689214337726
512,0.025041736227045076
724,0.01872677488754156
1024,0.013509925659668328
1448,0.010414638894296281
2048,0.007820023883816788
2896,0.005627726690345287
4096,0.0039872663004131
5792,0.0029822355117864463
8192,0.0022238762892862027
11585,0.0015822346417361636
16384,0.0012252292199665688
23170,0.0008665141009360745
32768,0.0006559888838574007
46340,0.00046569963927471446
65536,0.00033762425438981403
92681,0.00024736014985458557
131072,0.00017780282875833753
185363,0.0001322268197846759
262144,9.275351662844827e-05
2,0.0
2,0.0
4,0.6
5,0.7894736842105263
8,0.559322033898305
11,0.3614457831325301
16,0.4220532319391635
22,0.1986754966887417
32,0.2567849686847599
45,0.14536340852130325
64,0.1440677966101695
90,0.0975063042869151
128,0.07321012022250134
181,0.053713934929404544
256,0.04039802180778168
362,0.030109381738346336
512,0.02445984508764778
724,0.017879990282613976
1024,0.012496327695471524
1448,0.009768974354033797
2048,0.007121945490692816
2896,0.005521700254487929
4096,0.004205199636783595
5792,0.0029235700231521715
8192,0.0021023237532877374
11585,0.0016191914631402313
16384,0.0011140662356586076
23170,0.0008682386528075502
32768,0.0006482261688552452
46340,0.0004591299506145307
65536,0.00033555041988567413
92681,0.0002405878805061227
131072,0.00017770089106301906
185363,0.0001394135355602591
262144,9.532558358175332e-05
2,0.0
2,0.0
4,0.0
5,0.6
8,0.5526315789473685
11,0.5172413793103449
16,0.3025210084033613
22,0.20532319391634982
32,0.19094766619519093
45,0.17661488143908421
64,0.13475795900566942
90,0.08722325953587623
128,0.08012718600953896
181,0.05657923260351182
